YardLine,PenaltyTeam,PenaltyType,Referee,TeamType
43,TEN,OFFENSIVE HOLDING,Jeff Triplette,Offense
20,TEN,OFFENSIVE HOLDING,Jeff Triplette,Offense
52,MIA,ROUGHING THE PASSER,Jeff Triplette,Defense
69,TEN,OFFENSIVE HOLDING,Jeff Triplette,Offense
23,MIA,ROUGHING THE PASSER,Jeff Triplette,Defense
72,TEN,OFFENSIVE HOLDING,Jeff Triplette,Offense
35,MIA,UNNECESSARY ROUGHNESS,Jeff Triplette,Defense
12,MIA,OFFENSIVE HOLDING,Jeff Triplette,Offense
90,MIA,OFFENSIVE HOLDING,Jeff Triplette,Offense
78,MIA,OFFENSIVE HOLDING,Jeff Triplette,Offense
23,TEN,NEUTRAL ZONE INFRACTION,Jeff Triplette,Defense
56,TEN,DEFENSIVE DELAY OF GAME,Jeff Triplette,Defense
52,TEN,OFFENSIVE HOLDING,Craig Wrolstad,Offense
42,TEN,ILLEGAL USE OF HANDS,Craig Wrolstad,Offense
19,MIA,FACE MASK (15 YARDS),Craig Wrolstad,Defense
18,TEN,ILLEGAL BLOCK ABOVE THE WAIST,Craig Wrolstad,Offense
24,MIA,ILLEGAL USE OF HANDS,Craig Wrolstad,Offense
21,MIA,FAIR CATCH INTERFERENCE,Craig Wrolstad,Offense
47,TEN,INELIGIBLE DOWNFIELD PASS,Craig Wrolstad,Offense
46,MIA,OFFENSIVE HOLDING,Craig Wrolstad,Offense
9,TEN,OFFENSIVE HOLDING,Craig Wrolstad,Defense
91,MIA,OFFENSIVE HOLDING,Craig Wrolstad,Offense
32,MIA,ENCROACHMENT,Craig Wrolstad,Defense
81,TEN,DEFENSIVE OFFSIDE,Craig Wrolstad,Defense
72,MIA,ROUGHING THE PASSER,Craig Wrolstad,Defense
92,MIA,NEUTRAL ZONE INFRACTION,Craig Wrolstad,Defense
36,MIA,UNSPORTSMANLIKE CONDUCT,Craig Wrolstad,Offense
41,TEN,OFFENSIVE HOLDING,Bill Vinovich,Defense
37,TEN,RUNNING INTO THE KICKER,Bill Vinovich,Defense
36,TEN,DELAY OF GAME,Bill Vinovich,Offense
54,TEN,FALSE START,Bill Vinovich,Offense
36,TEN,OFFENSIVE HOLDING,Bill Vinovich,Offense
35,TEN,OFFENSIVE HOLDING,Bill Vinovich,Defense
47,MIA,DELAY OF GAME,Bill Vinovich,Offense
11,TEN,UNSPORTSMANLIKE CONDUCT,Bill Vinovich,Offense
94,TEN,FALSE START,Bill Vinovich,Offense
99,TEN,FALSE START,Bill Vinovich,Offense
25,MIA,DEFENSIVE HOLDING,Bill Vinovich,Defense
41,TEN,OFFENSIVE PASS INTERFERENCE,Bill Vinovich,Offense
33,TEN,FALSE START,Bill Vinovich,Offense
89,MIA,ILLEGAL USE OF HANDS,Bill Vinovich,Defense
30,MIA,ILLEGAL BLOCK ABOVE THE WAIST,Bill Vinovich,Defense
54,TEN,DELAY OF GAME,Bill Vinovich,Offense
18,MIA,FALSE START,Bill Vinovich,Offense
39,TEN,ILLEGAL FORMATION,Bill Vinovich,Offense
51,TEN,DELAY OF GAME,Bill Vinovich,Offense
2,TEN,NEUTRAL ZONE INFRACTION,Jerome Boger,Defense
7,TEN,DEFENSIVE OFFSIDE,Jerome Boger,Defense
33,MIA,NEUTRAL ZONE INFRACTION,Jerome Boger,Defense
32,MIA,FALSE START,Jerome Boger,Offense
33,MIA,NEUTRAL ZONE INFRACTION,Jerome Boger,Defense
23,MIA,OFFENSIVE HOLDING,Jerome Boger,Offense
57,MIA,DELAY OF GAME,Jerome Boger,Offense
44,TEN,UNNECESSARY ROUGHNESS,Jerome Boger,Defense
26,TEN,FACE MASK (15 YARDS),Jerome Boger,Offense
69,TEN,DEFENSIVE HOLDING,Jerome Boger,Defense
38,TEN,OFFENSIVE HOLDING,Jerome Boger,Offense
60,MIA,DEFENSIVE TOO MANY MEN ON FIELD,Jerome Boger,Defense
79,MIA,OFFENSIVE HOLDING,Jerome Boger,Offense
31,MIA,OFFENSIVE HOLDING,Jerome Boger,Offense
39,MIA,TAUNTING,Jerome Boger,Defense
72,WAS,ILLEGAL USE OF HANDS,Walt Coleman,Defense
31,MIA,UNSPORTSMANLIKE CONDUCT,Walt Coleman,Offense
6,WAS,OFFENSIVE HOLDING,Walt Coleman,Offense
36,MIA,DELAY OF GAME,Walt Coleman,Offense
47,WAS,ROUGHING THE PASSER,Walt Coleman,Defense
10,WAS,UNNECESSARY ROUGHNESS,Walt Coleman,Offense
51,WAS,FALSE START,Walt Coleman,Offense
12,WAS,OFFENSIVE HOLDING,Walt Coleman,Offense
29,MIA,DEFENSIVE PASS INTERFERENCE,Walt Coleman,Defense
41,MIA,DEFENSIVE OFFSIDE,Walt Coleman,Defense
95,MIA,DELAY OF GAME,Walt Coleman,Offense
42,MIA,DEFENSIVE HOLDING,Walt Coleman,Defense
63,WAS,OFFENSIVE HOLDING,Walt Coleman,Offense
94,WAS,DEFENSIVE PASS INTERFERENCE,Walt Coleman,Defense
22,WAS,OFFENSIVE PASS INTERFERENCE,Walt Coleman,Offense
20,WAS,OFFENSIVE HOLDING,Walt Coleman,Offense
72,WAS,OFFENSIVE PASS INTERFERENCE,Walt Coleman,Offense
50,MIA,ILLEGAL FORMATION,Walt Coleman,Offense
77,WAS,DELAY OF GAME,Walt Coleman,Offense
34,WAS,FALSE START,Walt Coleman,Offense
91,NE,OFFENSIVE HOLDING,Tony Corrente,Offense
80,MIN,OFFENSIVE PASS INTERFERENCE,Tony Corrente,Offense
65,NE,DELAY OF GAME,Tony Corrente,Offense
75,NE,FALSE START,Tony Corrente,Offense
39,MIN,DEFENSIVE OFFSIDE,Tony Corrente,Defense
46,NE,DEFENSIVE OFFSIDE,Tony Corrente,Defense
37,MIN,DEFENSIVE PASS INTERFERENCE,Tony Corrente,Defense
26,MIN,FALSE START,Tony Corrente,Offense
20,NE,DEFENSIVE HOLDING,Tony Corrente,Defense
35,NE,FALSE START,Tony Corrente,Offense
36,NE,DEFENSIVE PASS INTERFERENCE,Tony Corrente,Defense
50,NE,DEFENSIVE PASS INTERFERENCE,Tony Corrente,Defense
29,NE,ILLEGAL BLOCK ABOVE THE WAIST,Tony Corrente,Defense
72,MIN,DEFENSIVE PASS INTERFERENCE,Tony Corrente,Defense
21,NE,OFFENSIVE HOLDING,Tony Corrente,Defense
17,MIN,FALSE START,Tony Corrente,Offense
58,MIN,DEFENSIVE HOLDING,Tony Corrente,Defense
45,NE,ILLEGAL BLOCK ABOVE THE WAIST,Tony Corrente,Offense
73,NE,OFFENSIVE HOLDING,Tony Corrente,Offense
35,NE,OFFSIDE ON FREE KICK,Tony Corrente,Offense
12,NE,ILLEGAL USE OF HANDS,Tony Corrente,Defense
34,NE,UNNECESSARY ROUGHNESS,Tony Corrente,Defense
20,MIN,FALSE START,Tony Corrente,Offense
45,NE,OFFENSIVE PASS INTERFERENCE,Tony Corrente,Offense
99,MIN,DEFENSIVE OFFSIDE,Walt Anderson,Defense
20,NO,OFFENSIVE HOLDING,Walt Anderson,Offense
35,NO,OFFENSIVE HOLDING,Walt Anderson,Offense
32,MIN,UNNECESSARY ROUGHNESS,Walt Anderson,Defense
83,MIN,NEUTRAL ZONE INFRACTION,Walt Anderson,Defense
18,MIN,OFFENSIVE HOLDING,Walt Anderson,Offense
50,NO,DEFENSIVE HOLDING,Walt Anderson,Defense
83,NO,DEFENSIVE HOLDING,Walt Anderson,Defense
26,MIN,ILLEGAL BLOCK ABOVE THE WAIST,Walt Anderson,Defense
44,MIN,FALSE START,Walt Anderson,Offense
76,NO,UNNECESSARY ROUGHNESS,Gene Steratore,Defense
20,NO,OFFENSIVE HOLDING,Gene Steratore,Offense
29,NO,FALSE START,Gene Steratore,Offense
60,NO,UNNECESSARY ROUGHNESS,Gene Steratore,Defense
81,NO,OFFENSIVE HOLDING,Gene Steratore,Offense
98,MIN,FALSE START,Gene Steratore,Offense
24,MIN,FACE MASK (15 YARDS),Gene Steratore,Defense
40,NO,DEFENSIVE PASS INTERFERENCE,Gene Steratore,Defense
27,MIN,ROUGHING THE PASSER,Gene Steratore,Defense
27,MIN,DEFENSIVE OFFSIDE,Gene Steratore,Defense
36,NO,UNNECESSARY ROUGHNESS,Gene Steratore,Defense
34,MIN,DEFENSIVE HOLDING,Gene Steratore,Defense
31,MIN,OFFENSIVE HOLDING,Gene Steratore,Offense
39,NO,ILLEGAL USE OF HANDS,Gene Steratore,Defense
40,MIN,DEFENSIVE PASS INTERFERENCE,Gene Steratore,Defense
35,MIN,UNNECESSARY ROUGHNESS,Craig Wrolstad,Defense
48,MIN,DEFENSIVE PASS INTERFERENCE,Craig Wrolstad,Defense
53,MIN,ILLEGAL USE OF HANDS,Craig Wrolstad,Defense
84,NO,DEFENSIVE PASS INTERFERENCE,Craig Wrolstad,Defense
75,NO,OFFENSIVE HOLDING,Craig Wrolstad,Offense
86,NO,DEFENSIVE PASS INTERFERENCE,Craig Wrolstad,Defense
90,NO,INTENTIONAL GROUNDING,Craig Wrolstad,Offense
54,MIN,ENCROACHMENT,Craig Wrolstad,Defense
82,MIN,UNSPORTSMANLIKE CONDUCT,Craig Wrolstad,Offense
40,MIN,OFFENSIVE HOLDING,Craig Wrolstad,Offense
85,NO,FALSE START,Craig Wrolstad,Offense
63,NO,DEFENSIVE PASS INTERFERENCE,Craig Wrolstad,Defense
29,NO,ILLEGAL CONTACT,Craig Wrolstad,Defense
34,MIN,OFFENSIVE HOLDING,Craig Wrolstad,Offense
57,NYG,ILLEGAL SHIFT,Tony Corrente,Offense
34,NYG,FALSE START,Tony Corrente,Offense
31,MIN,DEFENSIVE HOLDING,Tony Corrente,Defense
37,NYG,ILLEGAL USE OF HANDS,Tony Corrente,Offense
35,NYG,UNNECESSARY ROUGHNESS,Tony Corrente,Offense
51,NYG,DEFENSIVE OFFSIDE,Tony Corrente,Defense
17,NYG,OFFENSIVE HOLDING,Tony Corrente,Offense
65,NYG,DISQUALIFICATION,Tony Corrente,Defense
76,MIN,FALSE START,Tony Corrente,Offense
25,NYG,DELAY OF GAME,Tony Corrente,Offense
21,NYG,DEFENSIVE OFFSIDE,Tony Corrente,Defense
49,NYG,ILLEGAL USE OF HANDS,Brad Allen,Offense
62,NYG,ILLEGAL BLOCK ABOVE THE WAIST,Brad Allen,Offense
23,NYG,OFFENSIVE HOLDING,Brad Allen,Offense
67,NYG,FALSE START,Brad Allen,Offense
25,MIN,ILLEGAL USE OF HANDS,Brad Allen,Defense
97,MIN,DEFENSIVE PASS INTERFERENCE,Brad Allen,Defense
86,NYG,DEFENSIVE PASS INTERFERENCE,Brad Allen,Defense
91,MIN,FALSE START,Brad Allen,Offense
31,NYG,TAUNTING,Brad Allen,Offense
58,MIN,DEFENSIVE OFFSIDE,Brad Allen,Defense
83,NYG,DELAY OF GAME,Brad Allen,Offense
55,NYG,DEFENSIVE OFFSIDE,Brad Allen,Defense
37,MIN,OFFENSIVE HOLDING,Brad Allen,Offense
55,MIN,OFFENSIVE HOLDING,Brad Allen,Offense
23,NYG,DEFENSIVE PASS INTERFERENCE,Brad Allen,Defense
35,NYJ,DEFENSIVE HOLDING,Jerome Boger,Defense
52,MIN,DEFENSIVE PASS INTERFERENCE,Jerome Boger,Defense
13,MIN,OFFENSIVE HOLDING,Jerome Boger,Offense
48,NYJ,OFFENSIVE HOLDING,Jerome Boger,Offense
22,NYJ,NEUTRAL ZONE INFRACTION,Jerome Boger,Defense
22,MIN,DEFENSIVE HOLDING,Jerome Boger,Defense
30,MIN,ILLEGAL BLOCK ABOVE THE WAIST,Jerome Boger,Defense
44,NYJ,DEFENSIVE HOLDING,Jerome Boger,Defense
40,MIN,DEFENSIVE PASS INTERFERENCE,Jerome Boger,Defense
98,MIN,UNSPORTSMANLIKE CONDUCT,Jerome Boger,Offense
20,NYJ,UNNECESSARY ROUGHNESS,Jerome Boger,Defense
36,NYJ,OFFENSIVE HOLDING,Jerome Boger,Offense
26,MIN,NEUTRAL ZONE INFRACTION,Jerome Boger,Defense
11,MIN,FALSE START,Jerome Boger,Offense
2,NYJ,PLAYER OUT OF BOUNDS ON KICK,NA,Offense
31,MIN,ROUGHING THE PASSER,NA,Defense
12,NYJ,INELIGIBLE DOWNFIELD KICK,NA,Offense
78,MIN,OFFENSIVE HOLDING,NA,Offense
89,MIN,INELIGIBLE DOWNFIELD PASS,NA,Offense
35,NYJ,OFFSIDE ON FREE KICK,NA,Offense
20,NYJ,OFFENSIVE HOLDING,NA,Offense
32,NYJ,LOWERING THE HEAD TO INITIATE CONTACT,NA,Defense
19,MIN,DELAY OF GAME,NA,Offense
48,MIN,OFFENSIVE HOLDING,NA,Offense
49,MIN,OFFENSIVE HOLDING,NA,Offense
35,NYJ,UNNECESSARY ROUGHNESS,NA,Defense
97,MIN,FALSE START,NA,Offense
65,NYJ,DEFENSIVE PASS INTERFERENCE,NA,Defense
76,NYJ,UNSPORTSMANLIKE CONDUCT,NA,Offense
29,MIN,FALSE START,Tony Corrente,Offense
44,OAK,OFFENSIVE 12 ON-FIELD,Tony Corrente,Offense
35,OAK,ILLEGAL CONTACT,Tony Corrente,Defense
90,MIN,ILLEGAL USE OF HANDS,Tony Corrente,Defense
19,OAK,INTERFERENCE WITH OPPORTUNITY TO CATCH,Tony Corrente,Offense
76,MIN,FALSE START,Tony Corrente,Offense
45,OAK,FALSE START,Tony Corrente,Offense
55,OAK,DEFENSIVE OFFSIDE,Tony Corrente,Defense
33,OAK,DEFENSIVE HOLDING,Tony Corrente,Defense
26,MIN,DEFENSIVE HOLDING,Tony Corrente,Defense
21,OAK,FALSE START,Tony Corrente,Offense
35,OAK,OFFENSIVE HOLDING,Tony Corrente,Defense
35,MIN,OFFSIDE ON FREE KICK,Tony Corrente,Offense
83,MIN,FACE MASK (15 YARDS),John Hussey,Offense
98,MIN,ROUGHING THE KICKER,John Hussey,Defense
40,MIN,DEFENSIVE PASS INTERFERENCE,John Hussey,Defense
25,PHI,RUNNING INTO THE KICKER,John Hussey,Defense
25,PHI,ILLEGAL USE OF HANDS,John Hussey,Defense
25,PHI,ILLEGAL CONTACT,John Hussey,Defense
54,PHI,DEFENSIVE OFFSIDE,John Hussey,Defense
45,MIN,ILLEGAL USE OF HANDS,John Hussey,Defense
49,PHI,FALSE START,John Hussey,Offense
99,MIN,FALSE START,John Hussey,Offense
2,MIN,ENCROACHMENT,John Hussey,Defense
17,PHI,OFFENSIVE HOLDING,John Hussey,Offense
91,PHI,OFFENSIVE HOLDING,John Hussey,Offense
86,PHI,UNNECESSARY ROUGHNESS,John Hussey,Defense
29,PHI,FALSE START,John Hussey,Offense
6,PHI,ILLEGAL FORMATION,John Hussey,Offense
92,MIN,OFFENSIVE HOLDING,John Hussey,Offense
97,PHI,DEFENSIVE HOLDING,Walt Coleman,Defense
34,PHI,FALSE START,Walt Coleman,Offense
70,PHI,INTENTIONAL GROUNDING,Walt Coleman,Offense
83,MIN,ILLEGAL USE OF HANDS,Walt Coleman,Defense
75,PHI,ILLEGAL FORMATION,Walt Coleman,Offense
23,PHI,FALSE START,Walt Coleman,Offense
77,PHI,ROUGHING THE PASSER,Walt Coleman,Defense
72,MIN,FALSE START,Walt Coleman,Offense
85,MIN,UNNECESSARY ROUGHNESS,Walt Coleman,Defense
60,PHI,DELAY OF GAME,Walt Coleman,Offense
65,MIN,NEUTRAL ZONE INFRACTION,Walt Coleman,Defense
70,PHI,ILLEGAL FORMATION,Walt Coleman,Offense
18,MIN,DEFENSIVE HOLDING,Walt Coleman,Defense
17,MIN,ILLEGAL USE OF HANDS,Walt Coleman,Offense
29,PHI,FALSE START,Walt Coleman,Offense
40,MIN,DEFENSIVE PASS INTERFERENCE,Pete Morelli,Defense
7,PIT,DEFENSIVE PASS INTERFERENCE,Pete Morelli,Defense
39,MIN,DEFENSIVE PASS INTERFERENCE,Pete Morelli,Defense
98,PIT,DELAY OF GAME,Pete Morelli,Offense
63,PIT,FALSE START,Pete Morelli,Offense
36,MIN,OFFENSIVE HOLDING,Pete Morelli,Offense
66,MIN,RUNNING INTO THE KICKER,Pete Morelli,Defense
33,PIT,ILLEGAL FORMATION,Pete Morelli,Offense
9,PIT,DEFENSIVE 12 ON-FIELD,Pete Morelli,Defense
31,MIN,ENCROACHMENT,Pete Morelli,Defense
42,MIN,DEFENSIVE HOLDING,Pete Morelli,Defense
71,PIT,FALSE START,Pete Morelli,Offense
1,MIN,FALSE START,Pete Morelli,Offense
83,PIT,OFFENSIVE HOLDING,Pete Morelli,Offense
18,PIT,OFFENSIVE HOLDING,Pete Morelli,Defense
38,MIN,DEFENSIVE OFFSIDE,Pete Morelli,Defense
35,MIN,ILLEGAL FORMATION,Pete Morelli,Offense
35,PIT,DEFENSIVE OFFSIDE,Pete Morelli,Offense
22,MIN,OFFENSIVE HOLDING,Pete Morelli,Offense
18,PIT,DEFENSIVE PASS INTERFERENCE,Pete Morelli,Defense
31,MIN,OFFENSIVE PASS INTERFERENCE,Pete Morelli,Offense
51,PIT,FALSE START,Pete Morelli,Offense
54,MIN,OFFENSIVE HOLDING,Pete Morelli,Offense
25,MIN,OFFENSIVE HOLDING,Pete Morelli,Offense
67,MIN,ILLEGAL FORMATION,Pete Morelli,Defense
45,MIN,ILLEGAL BLOCK ABOVE THE WAIST,Terry McAulay,Defense
11,SEA,ILLEGAL BLOCK ABOVE THE WAIST,Terry McAulay,Defense
25,SEA,OFFENSIVE HOLDING,Terry McAulay,Defense
43,MIN,UNNECESSARY ROUGHNESS,Terry McAulay,Defense
33,MIN,FACE MASK (15 YARDS),Terry McAulay,Offense
22,SEA,ILLEGAL CONTACT,Terry McAulay,Defense
46,MIN,OFFENSIVE HOLDING,Terry McAulay,Offense
13,SEA,FALSE START,Terry McAulay,Offense
36,MIN,OFFENSIVE PASS INTERFERENCE,Terry McAulay,Offense
58,MIN,ILLEGAL SHIFT,Terry McAulay,Offense
77,SEA,FALSE START,Terry McAulay,Offense
27,MIN,OFFENSIVE PASS INTERFERENCE,Terry McAulay,Offense
25,MIN,DEFENSIVE HOLDING,Terry McAulay,Defense
26,MIN,ILLEGAL BLOCK ABOVE THE WAIST,Terry McAulay,Offense
18,SEA,ILLEGAL BLOCK ABOVE THE WAIST,Terry McAulay,Defense
86,MIN,UNNECESSARY ROUGHNESS,Terry McAulay,Defense
47,SEA,OFFENSIVE HOLDING,Terry McAulay,Offense
81,SEA,ILLEGAL SUBSTITUTION,Terry McAulay,Offense
23,SEA,FALSE START,Terry McAulay,Offense
50,SF,DEFENSIVE HOLDING,Ed Hochuli,Defense
54,SF,FALSE START,Ed Hochuli,Offense
61,MIN,DEFENSIVE HOLDING,Ed Hochuli,Defense
87,SF,OFFENSIVE HOLDING,Ed Hochuli,Offense
54,MIN,ILLEGAL SUBSTITUTION,Ed Hochuli,Offense
85,MIN,NEUTRAL ZONE INFRACTION,Ed Hochuli,Defense
41,SF,ILLEGAL BLOCK ABOVE THE WAIST,Ed Hochuli,Defense
35,SF,OFFENSIVE HOLDING,Ed Hochuli,Offense
29,SF,ILLEGAL FORMATION,Ed Hochuli,Offense
65,SF,OFFENSIVE HOLDING,Ed Hochuli,Offense
78,MIN,ILLEGAL USE OF HANDS,Ed Hochuli,Defense
36,SF,RUNNING INTO THE KICKER,Ed Hochuli,Defense
30,SF,FALSE START,Ed Hochuli,Offense
67,MIN,DEFENSIVE HOLDING,Ed Hochuli,Defense
42,MIN,FALSE START,Ed Hochuli,Offense
52,SF,FALSE START,NA,Offense
14,MIN,ILLEGAL USE OF HANDS,NA,Defense
25,SF,OFFENSIVE HOLDING,NA,Offense
55,MIN,ROUGHING THE PASSER,NA,Defense
62,MIN,DEFENSIVE PASS INTERFERENCE,NA,Defense
97,MIN,DEFENSIVE HOLDING,NA,Defense
40,MIN,FALSE START,NA,Offense
32,MIN,FALSE START,NA,Offense
94,MIN,FALSE START,NA,Offense
41,SF,NEUTRAL ZONE INFRACTION,NA,Defense
52,TB,OFFENSIVE HOLDING,Craig Wrolstad,Offense
23,TB,OFFENSIVE HOLDING,Craig Wrolstad,Offense
74,MIN,DEFENSIVE PASS INTERFERENCE,Craig Wrolstad,Defense
51,MIN,DEFENSIVE HOLDING,Craig Wrolstad,Defense
7,MIN,OFFENSIVE HOLDING,Craig Wrolstad,Defense
30,MIN,ILLEGAL CONTACT,Craig Wrolstad,Defense
60,TB,FALSE START,Craig Wrolstad,Offense
20,MIN,ILLEGAL USE OF HANDS,Craig Wrolstad,Defense
35,MIN,FACE MASK (15 YARDS),Craig Wrolstad,Defense
36,TB,DEFENSIVE HOLDING,Craig Wrolstad,Defense
35,TB,OFFENSIVE HOLDING,Craig Wrolstad,Defense
23,TB,DEFENSIVE HOLDING,Craig Wrolstad,Defense
20,TB,DEFENSIVE PASS INTERFERENCE,Craig Wrolstad,Defense
25,MIN,OFFENSIVE PASS INTERFERENCE,Craig Wrolstad,Offense
21,TB,OFFENSIVE HOLDING,Craig Wrolstad,Offense
28,TB,ILLEGAL USE OF HANDS,Craig Wrolstad,Defense
17,MIN,OFFENSIVE HOLDING,Craig Wrolstad,Defense
22,TB,DELAY OF GAME,Craig Wrolstad,Offense
13,TB,OFFENSIVE HOLDING,Craig Wrolstad,Offense
57,MIN,OFFENSIVE HOLDING,John Hussey,Offense
42,MIN,DEFENSIVE PASS INTERFERENCE,John Hussey,Defense
41,TB,DEFENSIVE 12 ON-FIELD,John Hussey,Defense
25,TB,FALSE START,John Hussey,Offense
41,MIN,OFFENSIVE HOLDING,John Hussey,Offense
50,MIN,ILLEGAL CONTACT,John Hussey,Defense
38,TB,PLAYER OUT OF BOUNDS ON PUNT,John Hussey,Offense
50,TB,OFFENSIVE HOLDING,John Hussey,Offense
66,MIN,TAUNTING,John Hussey,Defense
56,MIN,DEFENSIVE HOLDING,John Hussey,Defense
96,TB,DEFENSIVE HOLDING,John Hussey,Defense
36,TB,DEFENSIVE HOLDING,John Hussey,Defense
24,TB,ENCROACHMENT,John Hussey,Defense
35,TB,OFFENSIVE HOLDING,John Hussey,Defense
23,MIN,ILLEGAL USE OF HANDS,John Hussey,Offense
25,TB,FALSE START,John Hussey,Offense
85,MIN,OFFENSIVE HOLDING,Walt Coleman,Offense
25,TEN,FALSE START,Walt Coleman,Offense
52,TEN,FALSE START,Walt Coleman,Offense
64,TEN,OFFENSIVE HOLDING,Walt Coleman,Offense
69,MIN,ROUGHING THE PASSER,Walt Coleman,Defense
33,MIN,DEFENSIVE HOLDING,Walt Coleman,Defense
14,MIN,ILLEGAL USE OF HANDS,Walt Coleman,Offense
28,MIN,FACE MASK (15 YARDS),Walt Coleman,Offense
46,MIN,ENCROACHMENT,Gene Steratore,Defense
20,WAS,FALSE START,Gene Steratore,Offense
42,MIN,FALSE START,Gene Steratore,Offense
43,WAS,OFFENSIVE HOLDING,Gene Steratore,Offense
39,WAS,OFFENSIVE PASS INTERFERENCE,Gene Steratore,Offense
81,MIN,ILLEGAL CONTACT,Gene Steratore,Defense
48,MIN,ILLEGAL BLOCK ABOVE THE WAIST,Gene Steratore,Defense
61,MIN,INELIGIBLE DOWNFIELD PASS,Gene Steratore,Offense
19,WAS,ILLEGAL PEELBACK,Gene Steratore,Defense
24,WAS,NEUTRAL ZONE INFRACTION,Gene Steratore,Defense
20,MIN,ILLEGAL CONTACT,Gene Steratore,Defense
34,MIN,OFFENSIVE HOLDING,Gene Steratore,Offense
76,MIN,UNNECESSARY ROUGHNESS,Gene Steratore,Defense
45,WAS,ROUGHING THE PASSER,Gene Steratore,Defense
89,MIN,ROUGHING THE PASSER,Gene Steratore,Defense
63,MIN,ILLEGAL USE OF HANDS,Gene Steratore,Defense
10,WAS,PLAYER OUT OF BOUNDS ON PUNT,Gene Steratore,Offense
38,WAS,OFFENSIVE HOLDING,Pete Morelli,Offense
72,MIN,OFFENSIVE HOLDING,Pete Morelli,Offense
33,WAS,FALSE START,Pete Morelli,Offense
46,WAS,ROUGHING THE PASSER,Pete Morelli,Defense
85,MIN,ENCROACHMENT,Pete Morelli,Defense
34,WAS,ILLEGAL CONTACT,Pete Morelli,Defense
36,MIN,FACE MASK (15 YARDS),Pete Morelli,Offense
34,MIN,DELAY OF GAME,Pete Morelli,Offense
55,MIN,OFFENSIVE HOLDING,Pete Morelli,Offense
97,MIN,UNSPORTSMANLIKE CONDUCT,Bill Vinovich,Offense
37,WAS,FALSE START,Bill Vinovich,Offense
42,MIN,ROUGHING THE PASSER,Bill Vinovich,Defense
54,MIN,OFFENSIVE HOLDING,Bill Vinovich,Offense
64,WAS,OFFENSIVE HOLDING,Bill Vinovich,Offense
91,NE,OFFENSIVE HOLDING,Craig Wrolstad,Offense
35,NE,FACE MASK (15 YARDS),Craig Wrolstad,Offense
70,NE,DELAY OF GAME,Craig Wrolstad,Offense
97,NE,ILLEGAL SHIFT,Craig Wrolstad,Offense
82,NE,FALSE START,Craig Wrolstad,Offense
36,NE,OFFENSIVE HOLDING,Craig Wrolstad,Offense
27,NO,DEFENSIVE 12 ON-FIELD,Craig Wrolstad,Defense
38,NO,ILLEGAL USE OF HANDS,Craig Wrolstad,Offense
84,NE,DEFENSIVE OFFSIDE,Craig Wrolstad,Defense
44,NE,OFFENSIVE 12 ON-FIELD,Craig Wrolstad,Offense
28,NO,OFFENSIVE HOLDING,Craig Wrolstad,Offense
18,NO,OFFENSIVE HOLDING,Craig Wrolstad,Offense
89,NO,DELAY OF GAME,Craig Wrolstad,Offense
33,NO,DEFENSIVE HOLDING,Craig Wrolstad,Defense
35,NE,DEFENSIVE OFFSIDE,Craig Wrolstad,Defense
18,NE,OFFENSIVE PASS INTERFERENCE,Ed Hochuli,Offense
56,NYG,ILLEGAL USE OF HANDS,Ed Hochuli,Offense
47,NE,ILLEGAL MOTION,Ed Hochuli,Offense
96,NYG,DEFENSIVE PASS INTERFERENCE,Ed Hochuli,Defense
35,NYG,OFFENSIVE HOLDING,Ed Hochuli,Defense
41,NE,DEFENSIVE PASS INTERFERENCE,Ed Hochuli,Defense
37,NYG,FALSE START,Ed Hochuli,Offense
23,NYG,ILLEGAL BLOCK ABOVE THE WAIST,Ed Hochuli,Defense
96,NYG,DEFENSIVE 12 ON-FIELD,Ed Hochuli,Defense
20,NE,ILLEGAL BLOCK ABOVE THE WAIST,Ed Hochuli,Defense
47,NE,OFFENSIVE HOLDING,Ed Hochuli,Offense
59,NE,DEFENSIVE PASS INTERFERENCE,Ed Hochuli,Defense
69,NE,ILLEGAL CONTACT,Ed Hochuli,Defense
32,NE,DEFENSIVE PASS INTERFERENCE,Ed Hochuli,Defense
81,NYG,FALSE START,Ed Hochuli,Offense
89,NYG,ILLEGAL USE OF HANDS,Ed Hochuli,Defense
99,NE,OFFENSIVE HOLDING,Ed Hochuli,Offense
29,NYJ,PERSONAL FOUL,Carl Cheffers,Offense
46,NYJ,FALSE START,Carl Cheffers,Offense
39,NE,FALSE START,Carl Cheffers,Offense
34,NYJ,FALSE START,Carl Cheffers,Offense
91,NYJ,OFFENSIVE HOLDING,Carl Cheffers,Offense
23,NE,ROUGHING THE PASSER,Carl Cheffers,Defense
27,NYJ,DELAY OF GAME,Carl Cheffers,Offense
26,NYJ,DEFENSIVE PASS INTERFERENCE,Carl Cheffers,Defense
97,NE,OFFENSIVE HOLDING,Carl Cheffers,Offense
97,NYJ,ILLEGAL FORMATION,Carl Cheffers,Defense
34,NE,OFFENSIVE HOLDING,Carl Cheffers,Offense
73,NE,INELIGIBLE DOWNFIELD PASS,NA,Offense
26,NYJ,NEUTRAL ZONE INFRACTION,NA,Defense
20,NE,FALSE START,NA,Offense
56,NYJ,DEFENSIVE PASS INTERFERENCE,NA,Defense
91,NYJ,OFFENSIVE HOLDING,NA,Offense
5,NE,DEFENSIVE HOLDING,NA,Defense
